IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
1,213,2016,May,21,16,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,0,1
1,32,2016,March,11,9,2,4,2,0,0,1,0,0,0,0,1,0,0,40.8,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,April,15,3,2,0,2,0,0,1,0,0,0,0,0,0,0,58.0,0,0,0,1,0,0,1,0,0,1,0
0,43,2017,January,4,27,1,2,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,1,0,0,0,1
0,66,2016,July,31,24,2,1,2,0,0,1,0,0,0,0,1,0,0,164.0,0,0,0,1,0,0,0,0,0,1,0
1,17,2016,October,43,22,2,2,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,1,0
0,390,2016,October,44,24,1,0,2,0,0,1,0,0,1,3,0,0,0,49.0,0,0,1,0,0,0,0,0,0,0,1
0,40,2017,January,3,16,1,2,1,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,1,0,0,0,0,0,0,1
1,82,2016,February,7,7,2,0,2,0,0,0,1,1,0,0,1,0,0,66.0,0,0,0,0,1,0,0,0,0,0,1
0,127,2016,August,35,22,1,5,3,0,0,1,0,0,0,0,1,0,0,183.2,1,0,0,0,1,0,0,0,0,1,0
1,239,2016,October,41,6,3,8,2,0,0,1,0,0,0,0,1,0,0,88.61,0,0,0,1,0,0,0,0,0,1,0
1,165,2017,August,32,7,3,7,2,0,0,1,0,0,0,0,1,0,0,151.5,0,0,0,0,1,0,0,1,0,0,0
0,127,2017,May,22,29,3,7,2,0,0,1,0,0,0,0,1,0,0,97.2,0,0,0,0,1,0,0,0,0,1,0
1,92,2016,February,9,26,1,2,2,0,0,0,0,1,0,0,1,0,0,79.0,0,0,0,0,1,1,0,0,0,1,0
0,146,2016,June,23,1,2,7,2,0,0,1,0,0,0,0,1,0,0,100.8,0,1,0,0,1,0,0,0,0,1,0
0,110,2017,April,17,29,2,2,2,0,0,1,0,0,0,0,1,0,0,81.2,0,0,0,0,1,0,0,0,0,1,0
0,1,2016,December,50,6,0,1,2,0,0,1,0,0,0,0,1,0,0,34.0,1,0,0,0,1,0,1,0,0,1,0
0,0,2015,November,46,9,1,1,3,1,0,1,0,0,0,1,1,0,0,108.0,1,0,0,0,1,0,0,0,0,1,0
0,71,2017,May,22,30,0,3,2,2,1,1,0,0,0,1,1,0,0,176.67,0,0,0,0,1,0,0,0,0,1,0
0,223,2017,August,33,13,2,4,2,0,0,1,0,0,0,0,1,0,0,212.33,0,4,0,0,1,0,0,0,0,1,0
0,19,2016,October,44,26,0,1,1,0,0,1,0,0,0,0,0,1,0,54.0,0,0,1,0,0,0,0,0,0,0,1
0,159,2016,June,25,13,2,5,1,0,0,1,0,0,0,0,1,0,0,68.4,0,1,0,0,1,0,0,0,0,1,0
0,64,2015,July,29,18,2,5,2,0,0,1,0,0,0,0,0,0,0,128.25,0,1,0,1,0,0,0,0,0,1,0
0,31,2016,February,7,12,0,2,2,0,0,1,0,0,0,0,0,0,0,48.0,0,1,0,1,0,0,1,0,0,1,0
0,0,2016,January,2,4,1,3,1,0,0,1,0,0,0,0,0,0,0,38.0,0,0,0,1,0,0,1,0,0,1,0
0,0,2016,September,38,11,2,0,2,0,0,1,1,0,1,0,0,0,0,145.0,0,0,0,1,0,0,0,0,0,1,0
0,1,2017,August,34,23,0,1,2,0,0,1,0,0,0,0,1,0,0,209.0,0,2,0,0,1,0,0,0,0,1,0
0,22,2017,February,8,21,0,2,1,0,0,1,0,0,4,0,0,1,0,35.0,0,0,1,0,0,0,0,0,0,1,0
0,81,2016,April,15,3,2,3,2,0,0,1,0,0,0,0,1,0,0,52.2,0,1,0,0,1,0,0,0,0,1,0
0,118,2017,May,19,10,2,5,1,0,0,1,0,0,0,0,1,0,0,44.0,0,0,0,0,1,0,0,0,0,0,1
0,1,2017,February,5,1,0,1,1,0,0,1,0,0,0,3,0,1,0,35.0,0,0,0,1,0,0,1,0,0,0,1
0,199,2015,September,36,3,0,3,2,0,0,1,0,0,0,0,1,0,0,141.0,0,2,0,0,1,0,0,0,0,0,1
0,1,2015,October,42,13,0,1,1,0,0,1,0,0,0,0,0,1,0,48.0,0,0,1,0,0,0,0,0,0,1,0
0,6,2016,July,29,14,0,3,1,0,0,1,0,0,1,0,0,0,0,152.1,0,0,0,1,0,0,0,0,0,1,0
0,208,2015,September,36,1,2,6,2,0,0,1,0,0,0,0,1,0,0,123.0,0,1,0,0,1,0,0,0,0,1,0
0,1,2017,March,11,15,0,1,1,0,0,1,1,0,2,0,0,1,0,35.0,1,1,1,0,0,0,1,0,0,1,0
0,20,2016,March,11,9,4,9,2,0,0,1,0,0,0,2,1,0,0,69.85,0,0,0,0,1,0,0,0,0,1,0
1,89,2016,April,17,17,2,5,2,0,0,1,0,0,0,0,1,0,0,58.0,0,2,0,0,1,0,0,0,0,1,0
0,0,2017,March,9,3,0,2,1,0,0,1,0,0,0,2,1,0,0,67.0,1,0,0,1,0,0,0,0,0,1,0
1,259,2015,September,38,17,0,3,1,0,0,1,0,1,0,0,0,1,0,33.3,0,0,1,0,0,1,0,0,0,1,0
1,245,2015,September,39,25,0,1,2,0,0,1,0,1,0,0,1,0,0,80.0,0,0,0,0,1,1,0,0,0,1,0
0,109,2016,May,19,1,2,5,2,0,0,1,0,0,0,2,1,0,0,39.95,0,0,0,0,1,0,1,0,0,1,0
1,2,2016,March,12,17,0,1,1,0,0,1,0,0,0,0,0,1,0,30.0,0,0,1,0,0,0,0,0,0,1,0
1,0,2016,July,31,25,2,5,2,0,0,1,0,0,0,0,0,0,0,130.0,0,0,0,1,0,0,0,0,1,0,0
1,101,2015,December,53,31,0,3,2,0,0,1,0,0,0,0,1,0,0,93.6,0,0,0,0,1,0,0,0,0,1,0
0,12,2015,November,48,28,1,1,2,0,0,1,0,0,0,0,1,0,0,61.2,0,1,0,0,1,0,0,0,0,1,0
0,7,2017,March,9,2,1,3,2,0,0,1,0,0,0,0,0,1,0,47.0,0,0,1,0,0,0,0,0,0,0,1
0,37,2016,March,11,11,2,4,2,0,0,1,0,0,0,0,1,0,0,48.0,0,2,0,0,1,0,0,0,0,1,0
1,148,2015,October,43,24,0,1,1,0,0,1,0,0,0,0,0,0,0,39.0,0,0,0,1,0,1,0,0,0,1,0
0,15,2016,March,11,9,0,3,1,0,0,1,0,0,0,0,1,0,0,49.0,0,0,0,0,1,0,0,0,0,0,1
0,7,2017,March,9,2,1,3,1,0,0,1,0,0,0,1,0,1,0,47.0,0,0,1,0,0,0,1,0,0,0,1
0,4,2015,November,45,7,0,1,2,0,0,1,0,0,0,0,1,0,0,78.0,0,1,0,0,1,0,0,0,0,1,0
1,68,2015,August,33,12,2,6,2,0,0,1,0,0,0,0,1,0,0,173.5,0,0,0,0,1,0,0,0,0,1,0
0,7,2017,March,9,2,1,3,2,0,0,1,1,0,0,2,0,1,0,44.0,1,0,1,0,0,0,0,0,0,0,1
1,393,2016,October,41,8,2,2,2,0,0,1,0,0,0,0,1,0,0,72.0,0,0,0,0,1,1,0,0,0,1,0
0,0,2017,June,24,14,0,1,2,0,0,1,1,0,0,0,1,0,0,155.0,0,0,0,0,1,0,0,0,0,1,0
0,244,2017,June,23,9,2,5,3,0,0,1,0,0,0,0,1,0,0,78.55,0,0,0,0,1,0,0,1,0,0,0
1,84,2015,August,31,1,2,1,2,0,0,1,0,0,0,0,1,0,0,118.06,0,0,0,0,1,0,0,0,0,0,1
1,22,2017,August,31,3,1,3,2,1,0,1,0,0,0,0,0,0,0,266.0,0,2,0,1,0,0,0,0,0,1,0
0,42,2016,April,16,15,1,2,2,0,0,1,0,0,0,0,0,0,0,127.0,1,0,0,1,0,0,0,0,0,1,0
0,13,2016,April,18,26,0,1,1,0,0,1,0,0,0,0,0,1,0,42.0,0,0,1,0,0,0,1,0,0,1,0
0,116,2016,May,21,18,2,5,2,0,1,1,0,0,0,1,1,0,0,75.6,0,1,0,0,1,0,0,0,0,0,1
0,6,2017,May,20,15,1,0,2,1,0,1,0,0,0,0,1,0,0,90.0,0,2,0,0,1,0,0,0,0,0,1
0,44,2016,February,10,28,2,5,2,0,0,1,0,0,0,0,1,0,0,42.5,0,0,0,0,1,0,0,0,0,1,0
1,40,2016,May,21,18,0,2,1,0,0,1,0,0,0,0,0,0,0,55.0,0,0,1,0,0,1,0,0,0,1,0
0,0,2016,March,14,30,0,1,2,0,0,1,1,0,0,0,0,0,0,48.0,0,0,0,1,0,0,0,0,0,1,0
1,146,2016,July,29,10,1,0,2,0,0,1,0,0,0,1,1,0,0,119.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,February,7,9,0,3,2,0,0,1,1,0,0,0,1,0,0,35.0,1,0,0,1,0,0,0,0,0,1,0
1,278,2017,April,16,21,2,2,2,0,0,1,0,0,0,0,1,0,0,81.0,0,0,0,0,1,0,0,0,0,1,0
0,230,2016,June,27,28,2,7,2,0,0,1,0,0,0,0,1,0,0,80.0,0,1,0,0,1,0,0,0,0,1,0
0,130,2015,December,49,4,2,6,2,0,0,1,0,0,0,1,1,0,0,35.7,1,0,0,0,1,0,0,1,0,0,0
0,0,2016,February,9,22,1,0,1,0,0,1,1,0,3,0,0,0,0,35.0,0,0,1,0,0,0,1,0,0,1,0
0,163,2016,July,29,16,2,5,2,0,0,1,0,0,0,0,1,0,0,104.55,0,0,0,0,1,0,0,1,0,0,0
1,242,2016,September,37,6,2,5,2,0,0,1,0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,0,1,0
1,468,2016,May,20,12,0,2,2,0,0,1,0,0,0,1,1,0,0,26.0,0,0,0,0,1,0,0,0,0,0,1
0,6,2015,July,29,17,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,1,0,0,0,0,1,0
0,1,2016,April,15,6,0,2,1,0,0,1,1,0,3,0,1,0,0,56.0,0,1,0,0,1,0,1,0,0,1,0
1,138,2016,April,18,25,1,2,2,0,0,1,0,0,0,0,0,0,0,65.0,0,0,0,0,1,1,0,0,0,1,0
1,42,2016,November,47,17,0,3,2,0,0,1,0,0,0,0,1,0,0,62.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,December,50,8,0,1,2,0,0,1,1,0,1,1,0,0,0,76.0,1,0,0,1,0,0,1,0,0,1,0
0,16,2016,January,5,27,0,2,2,0,0,1,0,0,0,0,1,0,0,54.0,1,1,0,0,1,0,1,0,0,1,0
0,0,2017,May,21,21,1,0,2,0,0,1,0,0,0,0,0,0,0,75.0,0,0,0,1,0,0,0,0,0,1,0
1,20,2016,September,40,26,1,2,2,0,0,1,0,0,0,0,1,0,0,124.0,0,2,0,0,1,0,0,0,0,1,0
0,1,2016,November,48,25,0,2,1,0,0,1,0,0,0,0,0,0,0,49.0,1,0,0,1,0,0,1,0,0,1,0
0,81,2016,December,53,31,1,1,2,0,0,1,0,0,4,0,0,0,0,217.5,1,2,0,1,0,0,0,0,0,1,0
0,190,2016,March,11,8,0,4,2,0,0,1,0,0,0,0,1,0,0,41.4,0,2,0,0,1,0,0,0,0,1,0
0,0,2017,May,20,14,1,0,2,0,0,1,0,0,0,0,1,0,0,75.0,0,2,0,0,1,0,0,0,0,1,0
1,236,2016,May,20,12,1,3,2,0,0,1,0,0,0,0,1,0,0,48.0,0,0,0,0,1,0,0,0,0,0,1
0,146,2016,May,23,31,0,4,2,0,0,1,0,0,0,1,1,0,0,134.5,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,February,9,22,1,0,1,0,0,1,0,0,3,0,0,0,0,40.0,0,0,1,0,0,0,1,0,0,1,0
0,1,2017,January,1,6,0,2,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,0,0,0,1,0
0,138,2017,February,7,13,1,5,2,0,0,1,0,0,0,0,1,0,0,38.93,0,0,0,0,1,0,1,0,0,1,0
0,112,2016,February,7,12,0,2,3,0,0,0,0,0,0,1,1,0,0,94.5,0,0,0,0,1,0,1,0,0,0,1
0,40,2017,January,3,16,1,2,1,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,1,0,0,1,0,0,0,1
0,37,2015,July,30,19,2,3,2,0,0,1,0,0,0,0,1,0,0,146.95,0,2,0,1,0,0,0,0,0,1,0
1,172,2016,June,27,26,2,5,2,0,0,1,0,0,0,0,1,0,0,74.57,0,1,0,0,1,0,0,0,0,1,0
0,1,2016,May,21,20,0,2,2,0,0,1,0,0,0,0,1,0,0,89.0,0,1,0,0,1,0,0,0,0,1,0
0,28,2016,August,34,14,2,4,2,0,0,1,0,0,0,0,1,0,0,273.0,0,0,0,0,1,0,0,0,0,1,0
1,24,2016,September,40,30,2,3,2,0,0,1,0,0,0,0,1,0,0,101.0,0,1,0,0,1,0,0,0,0,1,0
1,14,2016,December,50,5,1,2,2,0,0,0,0,0,0,0,1,0,0,84.0,0,0,0,0,1,0,0,0,0,0,1
1,27,2016,July,31,26,0,4,2,0,0,1,0,0,0,0,1,0,0,226.0,0,0,0,0,1,0,0,0,0,1,0
0,194,2015,September,36,2,2,7,2,0,0,1,0,0,0,0,1,0,0,58.95,0,0,0,0,1,0,0,0,0,1,0
0,9,2016,July,28,8,2,4,2,0,0,1,0,0,0,0,0,0,0,169.0,0,0,0,1,0,0,0,0,0,1,0
0,184,2017,August,32,9,1,4,2,1,0,1,0,0,0,0,1,0,0,170.57,0,2,0,0,1,0,0,1,0,0,0
0,2,2017,June,26,25,1,0,1,0,0,1,0,0,0,0,1,0,0,72.0,0,0,0,0,1,0,1,0,0,1,0
0,22,2015,August,35,23,2,5,2,0,0,1,0,0,0,0,1,0,0,186.57,0,2,0,0,1,0,0,0,0,1,0
0,171,2016,April,15,4,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,1,0,0,0,0,1
0,130,2016,June,26,24,4,10,2,0,0,1,0,0,0,0,1,0,0,139.5,1,1,0,0,1,0,0,0,0,1,0
0,14,2016,December,50,5,1,2,2,0,0,0,0,0,0,0,1,0,0,84.0,0,0,0,0,1,0,0,0,0,0,1
0,18,2017,July,30,26,0,3,2,0,0,1,0,0,0,0,1,0,0,164.0,0,1,0,0,1,0,0,0,0,1,0
0,16,2017,May,20,18,0,2,2,0,0,1,0,0,0,0,1,0,0,85.0,0,2,0,0,1,0,1,0,0,1,0
0,0,2015,October,42,12,1,2,2,0,0,1,0,0,0,0,0,0,0,72.0,1,0,0,1,0,0,0,0,0,1,0
0,136,2015,September,39,26,2,5,2,0,0,1,0,0,0,0,1,0,0,55.09,0,0,0,0,1,0,0,0,0,1,0
0,171,2016,July,27,2,4,10,2,0,0,1,0,0,0,0,1,0,0,90.1,0,0,0,0,1,0,0,0,0,1,0
0,174,2016,June,24,9,1,3,1,0,0,1,1,1,7,1,0,0,0,63.9,0,4,0,1,0,0,0,0,0,1,0
0,2,2016,April,18,30,1,1,2,1,0,1,0,0,0,0,1,0,0,130.0,0,0,0,0,1,0,0,0,0,1,0
1,235,2015,July,28,11,2,3,2,0,0,1,0,2,0,0,1,0,0,112.0,0,1,0,0,1,0,0,0,0,1,0
0,89,2016,February,8,14,2,2,2,2,0,1,0,0,0,0,1,0,0,68.0,0,0,0,1,0,0,0,0,0,1,0
0,17,2017,January,4,28,0,1,2,0,0,1,0,0,0,0,0,1,0,36.0,0,0,1,0,0,1,0,0,0,0,1
0,128,2016,May,20,14,3,6,2,0,1,1,0,0,0,1,1,0,0,65.7,0,3,0,0,1,0,0,0,0,1,0
0,0,2017,January,5,31,0,1,1,0,0,1,1,0,1,1,1,0,0,35.0,0,0,1,0,0,0,1,0,0,1,0
1,124,2017,April,15,9,2,5,2,0,0,1,0,0,0,1,1,0,0,80.0,0,0,0,0,1,1,1,0,0,1,0
1,129,2016,March,12,18,2,7,2,2,0,1,0,0,0,0,1,0,0,102.33,0,0,0,0,1,0,0,0,0,1,0
0,15,2015,September,36,4,0,2,2,0,0,1,0,0,0,0,1,0,0,146.0,0,1,0,0,1,0,1,0,0,1,0
0,5,2016,June,25,13,1,1,2,2,0,1,0,0,0,0,1,0,0,168.6,1,0,0,1,0,0,0,0,0,1,0
0,86,2016,July,30,18,1,4,2,0,0,1,0,0,0,0,1,0,0,182.0,0,0,0,0,1,0,0,0,0,1,0
1,24,2016,March,12,17,0,3,1,0,0,1,0,0,0,0,1,0,0,31.45,0,1,0,0,1,0,0,0,0,1,0
0,0,2015,October,44,30,0,1,2,0,0,1,0,0,0,0,1,0,0,37.73,0,1,0,0,1,0,0,0,0,1,0
0,2,2015,September,37,7,1,4,2,0,1,1,0,0,0,2,1,0,0,188.0,0,2,0,0,1,0,0,0,0,1,0
1,86,2017,April,15,13,2,3,2,0,0,1,0,0,0,0,1,0,0,93.94,0,0,0,0,1,0,0,0,0,1,0
0,10,2016,August,33,11,0,3,2,0,0,1,0,0,0,0,1,0,0,249.67,0,0,0,0,1,0,0,0,0,0,1
1,12,2015,December,52,26,0,1,2,0,0,0,0,1,0,0,1,0,0,88.0,0,1,0,0,1,0,0,0,0,1,0
0,5,2015,November,48,22,2,0,1,0,0,1,0,0,0,0,1,0,0,40.0,0,1,0,0,1,0,1,0,0,1,0
0,0,2017,January,2,14,0,1,2,0,0,1,0,0,0,1,0,0,0,44.0,0,0,0,1,0,0,0,0,0,1,0
1,27,2016,November,45,2,2,5,2,0,0,1,0,0,0,0,1,0,0,37.8,0,2,0,0,1,0,0,0,0,1,0
1,102,2017,March,13,26,2,1,1,0,0,1,0,0,0,0,1,0,0,39.33,0,0,1,0,0,1,0,0,0,1,0
0,221,2015,October,41,10,1,1,1,0,0,1,0,0,0,0,1,0,0,64.0,0,0,0,0,1,0,0,0,0,0,1
0,14,2017,January,1,6,0,2,2,0,0,1,0,0,0,0,1,0,0,66.4,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,September,36,3,0,1,2,0,0,1,0,0,0,0,1,0,0,176.0,1,1,0,0,1,0,0,0,0,1,0
0,0,2016,February,9,22,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0
0,2,2016,April,16,15,0,1,1,0,0,1,0,0,6,0,0,1,0,42.0,0,0,1,0,0,0,0,0,0,1,0
1,96,2015,July,30,25,2,5,2,0,0,1,0,0,0,0,1,0,0,166.0,0,1,0,0,1,0,0,0,0,1,0
1,18,2017,January,4,28,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0
0,3,2016,November,46,8,0,4,2,0,0,1,0,0,0,0,1,0,0,105.0,0,1,0,0,1,0,0,0,0,1,0
0,152,2016,August,32,1,1,4,2,0,0,1,0,0,0,0,1,0,0,172.0,0,2,0,0,1,0,0,0,0,1,0
0,64,2017,August,35,31,2,3,2,0,0,1,0,0,0,0,1,0,0,187.19,0,1,0,0,1,0,0,0,0,1,0
1,55,2016,August,33,10,0,1,2,0,0,1,0,0,0,0,1,0,0,189.0,0,0,0,0,1,0,0,0,0,1,0
0,104,2016,June,27,29,0,2,2,0,0,1,0,0,0,1,1,0,0,140.0,0,1,0,0,1,0,0,0,0,1,0
0,5,2016,October,42,11,0,1,1,0,0,1,0,0,0,0,1,0,0,56.0,0,2,0,0,1,0,0,0,0,1,0
0,85,2016,January,2,6,0,4,2,0,0,1,0,0,0,2,1,0,0,47.4,1,1,0,0,1,0,0,0,0,1,0
1,174,2016,June,25,17,2,5,2,0,0,1,0,0,0,0,1,0,0,135.0,0,2,0,0,1,0,0,0,0,1,0
0,0,2015,November,47,16,1,0,1,0,0,1,0,0,0,0,0,1,0,41.0,1,0,1,0,0,0,1,0,0,1,0
0,106,2017,August,34,23,2,5,3,0,0,1,0,0,0,0,1,0,0,224.25,0,0,0,0,1,0,0,1,0,0,0
0,43,2017,January,4,27,1,2,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,1,0,0,0,1
0,151,2016,August,33,8,1,2,2,2,0,1,0,0,0,1,1,0,0,167.9,0,1,0,0,1,0,0,0,0,1,0
1,169,2016,September,36,1,2,5,2,1,0,1,0,0,0,0,1,0,0,139.5,0,0,0,0,1,0,0,0,0,1,0
1,1,2016,March,12,16,0,1,1,0,0,1,0,0,0,0,0,1,0,30.0,0,0,1,0,0,0,0,0,0,1,0
0,107,2016,June,23,1,4,10,2,0,0,1,0,0,0,1,1,0,0,137.57,0,2,0,0,1,0,1,0,0,1,0
0,13,2015,December,51,13,2,5,2,0,0,1,0,0,0,0,1,0,0,49.0,0,0,0,0,1,0,1,0,0,1,0
0,0,2017,August,35,29,2,5,2,0,0,1,0,0,0,0,1,0,0,186.43,1,2,0,0,1,0,0,0,0,1,0
0,360,2016,October,41,8,3,6,2,0,0,1,0,0,0,4,0,1,0,72.0,1,1,1,0,0,0,1,0,0,0,1
1,77,2017,May,19,11,2,3,2,0,0,1,0,0,0,0,1,0,0,85.0,0,1,0,0,1,0,0,0,0,1,0
1,7,2016,November,48,23,0,1,2,0,0,1,0,0,0,0,0,1,0,35.0,0,1,1,0,0,0,1,0,0,0,1
1,45,2016,March,10,1,0,5,2,0,0,1,0,0,0,0,0,0,0,81.0,0,0,0,1,0,0,0,0,0,0,1
0,23,2016,January,1,2,2,1,2,0,0,1,0,0,0,0,1,0,0,50.33,0,1,0,0,1,0,0,0,0,1,0
0,56,2016,October,43,17,1,2,2,0,0,1,0,0,0,0,1,0,0,106.0,1,2,0,0,1,0,1,0,0,1,0
1,124,2017,April,15,9,2,5,2,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,1,1,0,0,0,1,0
1,350,2017,August,35,31,3,8,2,2,0,1,0,0,0,0,1,0,0,219.45,0,0,0,0,1,0,0,0,0,1,0
1,203,2016,May,20,10,0,2,2,0,0,1,0,0,0,0,1,0,0,46.0,0,0,0,0,1,0,0,0,0,0,1
0,10,2016,September,37,5,2,5,2,1,0,1,0,0,0,3,1,0,0,188.43,0,0,0,1,0,0,0,0,0,1,0
0,115,2015,October,40,2,2,3,2,2,0,1,0,0,0,0,1,0,0,106.0,0,1,0,0,1,0,0,0,0,1,0
1,121,2016,April,15,9,2,5,2,0,0,1,0,0,0,0,1,0,0,72.0,0,0,0,1,0,1,0,0,0,1,0
0,116,2016,December,53,30,1,2,2,1,0,1,0,0,0,0,1,0,0,192.67,1,1,0,1,0,0,0,0,0,1,0
0,0,2017,March,11,18,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,1,1,0,0,1,0,0,0,0,1,0
0,30,2016,October,41,6,0,2,2,0,0,1,0,0,0,1,0,1,0,85.0,0,1,1,0,0,0,1,0,0,0,1
0,11,2017,March,10,6,1,0,1,0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,1,0,0,0,0,0,1
0,3,2017,January,3,19,0,1,1,0,0,1,0,0,0,0,1,0,0,30.0,0,2,0,0,1,0,1,0,0,0,1
0,110,2015,September,38,17,1,3,1,0,0,1,0,0,0,1,1,0,0,65.0,0,0,0,1,0,0,0,0,0,0,1
0,170,2016,June,26,24,2,4,2,0,0,1,0,0,0,0,1,0,0,91.8,0,1,0,0,1,0,1,0,0,0,1
0,15,2016,April,15,7,0,3,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,1,0
0,364,2016,October,42,12,0,4,2,0,0,1,0,0,0,0,0,1,0,66.0,0,0,1,0,0,0,1,0,0,0,1
0,3,2015,December,49,4,1,2,2,0,0,1,0,0,0,0,1,0,0,45.6,0,1,0,1,0,0,0,0,0,1,0
1,151,2017,July,29,22,2,5,2,0,0,1,0,0,0,0,1,0,0,151.0,0,0,0,0,1,0,0,0,0,1,0
0,116,2017,June,22,3,2,5,2,0,0,1,1,0,2,0,1,0,0,123.0,1,2,0,0,1,0,0,0,0,1,0
1,138,2016,April,18,25,1,2,2,0,0,1,0,0,0,0,0,0,0,65.0,0,0,0,0,1,1,0,0,0,1,0
1,292,2015,October,43,21,0,2,2,0,0,1,0,1,0,0,1,0,0,36.5,0,0,0,0,1,0,0,0,0,0,1
0,33,2016,August,35,27,2,5,2,0,0,1,0,0,0,1,1,0,0,218.0,0,0,0,0,1,0,0,0,0,1,0
0,327,2016,September,38,14,0,4,2,0,0,1,0,0,0,0,1,0,0,61.4,0,0,0,0,1,0,1,0,0,0,1
1,8,2017,June,23,9,0,1,2,0,0,1,0,0,0,0,1,0,0,140.0,0,1,0,0,1,0,0,0,0,1,0
0,140,2017,January,1,6,10,25,2,0,0,1,0,0,0,0,1,0,0,45.0,0,1,0,0,1,0,0,0,0,1,0
0,163,2016,June,27,27,1,4,2,2,1,0,0,0,0,0,1,0,0,150.69,1,1,0,0,1,0,0,0,0,1,0
0,60,2017,April,16,17,3,5,2,0,0,1,1,0,1,0,0,1,0,90.0,0,1,1,0,0,0,0,0,0,0,1
0,175,2016,June,26,22,2,5,2,0,0,1,0,0,0,0,1,0,0,78.95,0,0,0,0,1,0,0,0,0,1,0
0,10,2016,February,7,13,0,1,2,0,0,1,0,0,0,0,1,0,0,67.5,0,0,0,0,1,0,0,0,0,1,0
0,15,2016,December,52,20,0,2,1,0,0,1,1,0,3,1,0,0,0,44.0,0,1,0,1,0,0,1,0,0,1,0
0,0,2016,March,14,27,1,0,2,0,0,1,0,0,0,1,0,0,0,84.0,0,0,0,1,0,0,0,0,0,1,0
0,169,2016,July,27,2,4,10,2,0,0,1,0,0,0,0,1,0,0,104.55,0,0,0,0,1,0,0,1,0,0,0
0,42,2015,December,53,30,0,4,2,0,0,1,0,0,0,0,0,0,0,150.0,0,0,0,1,0,0,0,0,0,1,0
0,1,2016,November,46,8,0,1,1,0,0,1,0,0,0,0,1,0,0,30.0,0,0,1,0,0,0,0,0,0,1,0
1,92,2016,February,9,26,1,2,2,0,0,0,0,1,0,0,1,0,0,79.0,0,0,0,0,1,1,0,0,0,1,0
1,262,2016,July,28,9,4,8,2,0,0,1,0,0,0,0,1,0,0,107.63,0,2,0,0,1,0,0,0,0,1,0
0,205,2016,May,21,15,4,6,1,0,0,1,0,0,0,1,1,0,0,54.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,March,11,10,2,4,1,0,0,1,0,0,0,0,0,0,0,70.0,0,0,0,1,0,0,0,0,0,1,0
0,109,2015,August,33,9,2,5,2,0,0,1,0,0,0,0,1,0,0,172.38,0,0,0,0,1,0,0,0,0,1,0
0,88,2017,May,18,1,2,5,2,0,0,1,0,0,0,0,1,0,0,68.95,0,1,0,0,1,0,0,1,0,0,0
0,185,2016,December,52,18,4,7,2,0,0,1,0,0,0,0,1,0,0,32.24,0,0,0,0,1,0,0,0,0,1,0
0,1,2017,January,4,28,0,1,2,0,0,1,0,0,0,1,0,0,0,110.0,0,1,0,1,0,0,0,0,0,0,1
1,55,2016,July,30,21,0,3,2,0,0,1,0,0,0,0,1,0,0,179.0,0,1,0,0,1,0,0,0,0,1,0
0,152,2017,April,14,5,0,4,1,0,0,1,0,0,0,3,0,1,0,60.0,0,0,0,0,1,0,1,0,0,0,1
1,45,2015,December,49,5,2,1,2,0,0,0,0,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,0,0,0,1
0,6,2016,August,36,28,2,3,2,0,0,1,0,0,0,0,1,0,0,163.0,0,0,0,0,1,0,0,0,0,0,1
