IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,GDS,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
0,16,2016,May,23,29,2,2,2,0.0,0,1,0,0,0,0,1,0,0,111.35,0,2,0,0,0,1,0,0,0,0,1,0
0,320,2016,August,34,18,0,2,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,0,0,0,0,1
0,19,2016,November,46,12,2,1,2,0.0,0,1,0,0,0,0,1,0,0,119.33,0,2,0,0,0,1,0,0,0,0,1,0
0,142,2016,April,18,29,0,2,2,0.0,0,1,0,0,0,0,1,0,0,65.0,0,1,0,0,0,1,0,0,0,0,0,1
1,94,2016,December,52,23,0,1,2,0.0,0,0,0,0,0,0,1,0,0,79.2,0,1,0,0,0,1,0,0,0,0,1,0
1,444,2016,December,49,1,0,3,1,0.0,0,1,0,1,0,0,1,0,39,75.0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,2017,June,26,28,1,4,2,0.0,0,0,0,0,0,0,1,0,0,142.0,0,1,0,0,0,1,0,0,0,0,1,0
1,160,2017,March,10,6,1,1,3,0.0,0,1,0,0,0,1,1,0,0,140.0,0,2,0,0,0,1,0,0,0,0,1,0
1,224,2017,May,21,22,1,3,2,0.0,0,1,0,0,0,0,1,0,0,147.15,0,4,0,0,0,1,0,0,0,0,1,0
0,0,2016,October,42,15,0,1,1,0.0,0,0,0,0,0,0,1,0,0,140.0,0,0,0,0,0,1,0,1,0,0,1,0
0,457,2017,August,34,25,0,2,1,0.0,0,1,0,0,0,2,1,0,0,95.5,0,1,0,0,0,1,0,0,0,0,0,1
1,207,2016,August,34,17,0,2,2,1.0,0,1,0,0,0,0,1,0,0,112.5,0,0,0,0,0,1,0,0,0,0,1,0
1,323,2015,September,36,5,1,1,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
0,21,2017,August,33,13,2,0,2,0.0,0,0,0,0,0,0,1,0,0,160.0,0,2,0,0,0,1,0,0,0,0,1,0
0,14,2017,February,7,13,1,0,1,0.0,0,1,0,0,0,2,1,0,0,98.0,0,1,0,1,0,0,0,0,0,0,1,0
0,41,2017,March,9,3,2,5,2,0.0,0,1,0,0,0,0,1,0,0,100.3,0,0,0,0,0,1,0,0,0,0,1,0
0,135,2016,June,27,28,0,2,2,0.0,0,0,0,0,0,0,1,0,0,90.0,0,1,0,0,0,1,0,0,0,0,1,0
0,153,2017,May,19,8,1,1,2,0.0,0,1,0,0,0,0,1,0,0,98.1,0,1,0,0,0,1,0,0,0,0,1,0
0,309,2016,May,20,13,1,2,2,0.0,0,1,0,0,0,0,1,0,215,65.0,0,0,0,0,0,1,0,0,0,0,0,1
0,5,2016,March,12,19,2,1,2,0.0,0,1,0,0,0,0,1,0,0,93.33,0,0,0,0,0,1,0,0,0,0,0,1
0,68,2015,September,37,12,2,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,1,0,0,0,1,0,1,0,0,0,1
1,174,2017,July,27,5,1,4,2,0.0,0,0,0,0,0,0,1,0,0,89.1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2015,September,40,29,0,1,2,0.0,0,1,1,0,1,0,0,0,0,166.5,0,0,0,1,0,0,0,0,0,0,1,0
1,74,2017,March,11,17,1,2,2,0.0,0,1,0,0,0,0,1,0,0,97.2,0,0,0,0,0,1,0,0,0,0,1,0
1,279,2016,October,42,12,0,3,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
0,1,2015,December,51,15,0,1,1,0.0,0,1,1,0,2,0,0,1,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
1,275,2016,October,44,28,2,2,2,0.0,0,1,0,0,0,0,1,0,0,90.95,0,1,0,0,0,1,0,0,0,0,1,0
1,50,2015,August,35,25,0,4,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,4,2016,March,13,25,0,1,2,2.0,0,1,0,0,0,0,1,0,0,240.0,0,1,0,0,0,1,0,0,0,0,1,0
0,128,2016,August,33,8,1,3,2,0.0,0,1,0,0,0,0,1,0,0,114.3,0,1,0,0,0,1,0,0,0,0,1,0
0,47,2016,February,8,20,2,2,2,0.0,0,1,0,0,0,0,1,0,0,79.35,0,0,0,1,0,0,0,0,0,0,1,0
0,29,2017,February,9,26,2,2,2,0.0,0,1,0,0,0,0,1,0,0,70.69,0,0,0,0,0,1,0,0,0,0,1,0
0,156,2016,July,27,1,2,2,2,0.0,0,0,0,0,0,0,1,0,0,80.75,0,1,0,0,0,1,0,0,0,0,1,0
1,391,2016,August,32,4,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
0,43,2017,March,9,4,2,1,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,1,0,0,1,0
1,423,2017,July,29,22,1,1,2,0.0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,0,1,0,0,0,0,0,1
0,8,2016,June,27,26,1,0,2,0.0,0,0,0,0,0,0,1,0,0,86.6,0,0,0,0,0,1,0,0,0,0,1,0
0,116,2016,February,10,28,2,2,1,0.0,0,1,0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1
0,5,2016,September,40,26,1,0,2,0.0,0,1,0,0,0,0,0,1,0,84.0,0,0,1,0,0,0,0,1,0,0,1,0
0,119,2016,April,16,15,0,2,1,0.0,0,1,0,0,0,0,1,0,0,90.9,0,0,0,0,0,1,0,0,0,0,0,1
1,420,2016,September,36,3,2,2,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,1,0,0,0,1,0
0,122,2017,May,19,11,0,2,1,0.0,0,0,0,0,0,0,1,0,0,117.0,0,0,0,0,0,1,0,0,0,0,0,1
0,77,2016,September,36,2,1,2,3,0.0,0,1,0,0,0,1,1,0,0,168.3,0,2,0,0,0,1,0,1,0,0,1,0
1,251,2016,March,13,22,0,3,1,0.0,0,1,0,0,0,0,1,0,93,90.0,0,0,0,0,0,1,1,0,0,0,1,0
0,237,2015,September,38,14,1,2,1,0.0,0,1,0,0,0,0,1,0,0,80.75,0,0,0,0,0,1,0,0,0,0,0,1
1,3,2016,March,13,20,2,0,1,0.0,0,1,1,2,27,0,0,1,0,65.0,0,1,1,0,0,0,0,0,0,0,0,1
0,41,2017,February,6,10,2,2,2,0.0,0,1,0,0,0,0,1,0,0,90.1,0,0,0,0,0,1,0,0,0,0,1,0
1,43,2016,October,44,27,0,3,2,0.0,0,1,0,0,0,0,1,0,0,85.5,0,0,0,0,0,1,0,0,0,0,1,0
0,66,2015,October,41,9,1,2,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,0,0,0,1,0
1,107,2016,August,34,18,0,2,2,0.0,0,1,0,0,0,0,0,0,0,135.27,0,0,0,1,0,0,0,0,0,0,0,1
0,4,2016,December,51,11,2,0,2,0.0,0,1,1,0,2,0,0,1,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
0,57,2016,September,38,16,0,2,1,0.0,0,1,0,0,0,0,1,0,0,91.0,0,0,0,0,0,1,0,0,0,0,0,1
0,140,2017,April,16,16,2,1,3,0.0,0,1,0,0,0,2,1,0,0,171.0,0,2,0,0,0,1,0,0,0,0,1,0
1,88,2017,March,12,22,0,4,2,0.0,0,1,0,0,0,0,1,0,0,100.3,0,1,0,0,0,1,0,0,0,0,1,0
1,52,2016,October,42,10,3,9,2,0.0,0,1,0,0,0,0,1,0,0,139.5,0,0,0,0,0,1,0,0,0,0,1,0
1,289,2015,October,42,17,0,1,2,0.0,0,1,0,1,0,0,1,0,0,96.0,0,0,0,0,0,1,0,0,0,0,0,1
1,356,2017,January,1,6,1,2,2,0.0,0,1,0,0,0,0,1,0,0,81.9,0,0,0,0,0,1,0,0,0,0,1,0
1,31,2016,June,26,20,1,1,2,0.0,0,1,0,0,0,0,1,0,0,107.1,0,0,0,0,0,1,0,0,0,0,1,0
0,41,2016,March,14,31,1,3,2,0.0,0,1,0,0,0,0,1,0,0,117.9,0,1,0,0,0,1,0,0,0,0,1,0
1,308,2016,November,48,25,0,2,2,0.0,0,1,0,0,0,0,1,0,0,52.0,0,0,0,0,0,1,1,0,0,0,1,0
0,148,2017,February,9,27,1,3,3,0.0,0,1,0,0,0,0,1,0,0,119.0,0,2,0,0,0,1,0,0,0,0,1,0
0,5,2017,June,25,19,1,0,1,0.0,0,1,1,0,6,0,0,1,0,67.0,0,0,1,0,0,0,0,1,0,0,1,0
1,264,2015,July,28,8,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,118,2016,June,24,6,1,3,1,0.0,0,1,0,0,0,2,1,0,0,110.0,0,0,1,0,0,0,0,1,0,0,0,1
1,284,2017,April,16,22,2,1,1,0.0,0,1,0,0,0,0,1,0,0,104.4,0,0,0,0,0,1,0,0,0,0,1,0
0,90,2016,April,15,9,2,2,2,0.0,0,1,0,0,0,0,1,0,0,95.7,1,1,0,0,0,1,0,0,0,0,1,0
1,37,2016,October,42,13,0,3,1,0.0,0,1,0,0,0,0,1,0,0,95.0,0,0,0,0,0,1,0,0,0,0,0,1
0,2,2016,July,28,7,1,3,2,0.0,0,1,0,0,0,0,1,0,0,160.0,0,1,0,0,0,1,0,0,0,0,1,0
1,162,2017,June,26,29,2,4,3,0.0,0,1,0,0,0,0,1,0,0,155.4,0,1,0,0,0,1,0,0,0,0,1,0
1,71,2016,December,50,5,1,2,2,0.0,0,0,0,0,0,2,1,0,0,79.2,0,1,0,0,0,1,0,0,0,0,1,0
1,277,2016,November,46,7,1,2,2,0.0,0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
1,59,2017,March,12,22,0,1,2,0.0,0,0,0,0,0,0,1,0,0,60.98,0,0,0,0,0,1,0,0,0,0,1,0
1,198,2016,September,37,9,1,2,2,0.0,0,1,0,0,0,0,1,0,0,120.0,0,0,0,0,0,1,1,0,0,0,1,0
1,44,2017,March,13,31,0,2,2,0.0,0,0,0,0,0,0,1,0,0,93.6,0,2,0,0,0,1,0,0,0,0,1,0
1,26,2016,December,51,16,0,2,2,0.0,0,1,0,0,0,0,1,0,0,104.0,0,0,0,0,0,1,0,0,0,0,1,0
1,28,2017,May,18,1,4,10,2,2.0,0,1,0,0,0,0,1,0,0,266.43,0,0,0,0,0,1,0,0,0,0,1,0
1,90,2016,May,20,12,1,3,2,0.0,0,1,0,0,0,0,1,0,0,119.85,0,0,0,0,0,1,0,0,0,0,1,0
0,24,2016,May,21,21,1,1,2,0.0,0,1,0,0,0,0,1,0,0,155.0,0,2,0,0,0,1,0,0,0,0,1,0
0,213,2017,August,35,28,1,3,1,0.0,0,1,0,0,0,1,1,0,0,104.0,0,0,0,0,0,1,0,0,0,0,0,1
1,250,2016,September,40,26,1,3,2,0.0,0,1,0,0,0,0,1,0,0,95.0,0,0,0,0,0,1,1,0,0,0,1,0
0,105,2015,November,48,27,1,2,2,0.0,0,1,0,0,0,0,1,0,0,72.25,0,2,0,0,0,1,0,0,1,0,0,0
1,102,2015,October,42,16,0,2,2,0.0,0,1,0,0,0,0,1,0,0,101.5,0,0,0,0,0,1,1,0,0,0,0,1
1,447,2016,September,40,29,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
0,212,2017,June,23,9,0,2,2,0.0,0,0,0,0,0,0,1,0,0,99.0,0,1,0,0,0,1,0,0,0,0,1,0
1,30,2016,August,32,6,2,3,2,0.0,0,1,0,0,0,0,1,0,0,103.5,0,1,0,1,0,0,0,0,0,0,1,0
0,55,2016,April,15,6,0,1,2,0.0,0,1,0,0,0,0,1,0,0,104.0,0,0,0,0,0,1,0,0,0,0,0,1
1,304,2017,April,15,12,0,1,2,1.0,0,1,0,0,0,2,1,0,0,126.0,0,0,0,0,0,1,0,0,0,0,1,0
0,55,2017,April,14,3,1,0,3,0.0,0,1,0,0,0,0,1,0,0,171.0,0,0,0,0,0,1,0,0,0,0,1,0
1,32,2016,May,21,21,1,1,2,0.0,0,1,0,0,0,0,1,0,0,117.9,0,1,0,0,0,1,0,0,0,0,1,0
1,112,2017,April,14,4,0,2,2,0.0,0,1,0,0,0,0,0,1,0,95.0,0,0,0,0,0,1,1,0,0,0,1,0
0,132,2017,July,30,29,3,6,2,0.0,0,1,0,0,0,0,1,0,0,141.78,0,2,0,0,0,1,0,0,0,0,1,0
1,353,2017,May,21,24,0,2,1,0.0,0,0,0,0,0,0,1,0,0,99.0,0,2,0,0,0,1,0,0,0,0,1,0
0,2,2015,September,38,19,2,1,3,0.0,0,1,0,0,0,1,1,0,0,165.0,0,1,0,0,0,1,0,0,0,0,0,1
0,168,2017,April,16,20,1,3,2,0.0,0,0,0,0,0,0,1,0,0,99.0,0,2,0,0,0,1,0,0,0,0,1,0
1,59,2016,September,39,24,1,1,3,0.0,0,1,0,0,0,0,1,0,0,168.3,0,0,0,0,0,1,0,0,0,0,1,0
1,27,2015,September,40,30,0,2,2,0.0,0,1,0,0,0,0,1,0,21,108.0,0,0,0,0,0,1,1,0,0,0,1,0
1,629,2017,March,13,30,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
0,35,2016,March,11,9,2,5,2,0.0,0,1,0,0,0,0,1,0,0,71.1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,2016,December,51,13,0,1,2,0.0,0,1,0,0,0,1,0,1,0,84.0,0,1,1,0,0,0,0,0,0,0,1,0
0,29,2015,October,43,20,0,3,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,0,0,0,1,0
1,120,2016,October,44,28,0,1,2,0.0,0,1,0,0,0,0,1,0,0,104.4,0,1,0,0,0,1,0,0,0,0,1,0
0,210,2015,October,41,8,1,3,2,0.0,0,1,0,0,0,0,1,0,0,72.75,0,0,0,0,0,1,0,0,0,0,0,1
0,57,2016,March,11,12,2,1,2,0.0,0,1,0,0,0,0,1,0,0,78.3,0,1,0,0,0,1,0,0,0,0,1,0
1,344,2016,June,25,16,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,35,2015,September,39,25,2,3,2,0.0,0,1,0,0,0,0,1,0,0,170.0,0,0,0,0,0,1,1,0,0,0,1,0
1,334,2015,September,38,16,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
1,313,2015,August,35,26,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
1,163,2016,June,26,25,1,1,2,0.0,0,1,0,0,0,0,1,0,0,96.0,0,0,0,0,0,1,1,0,0,0,1,0
1,62,2017,April,14,6,0,3,1,0.0,0,1,0,0,0,0,0,0,0,135.0,0,0,0,0,0,1,1,0,0,0,1,0
0,239,2017,August,35,27,2,3,2,0.0,0,1,0,0,0,0,1,0,0,96.25,0,0,0,1,0,0,0,0,0,0,1,0
1,265,2015,July,28,9,0,2,2,0.0,0,1,1,1,0,0,1,0,0,62.8,0,0,0,0,0,1,0,0,0,0,0,1
0,19,2016,February,8,19,2,3,2,0.0,0,1,0,0,0,0,1,0,0,93.0,0,2,0,0,0,1,0,0,0,0,0,1
1,97,2016,March,13,20,2,5,1,0.0,0,1,0,1,0,0,1,0,9,79.43,0,0,0,0,0,1,1,0,0,0,1,0
0,17,2016,February,8,19,0,2,2,0.0,0,1,0,0,0,0,1,0,0,91.0,0,0,0,0,0,1,0,0,0,0,1,0
0,50,2015,October,41,9,0,2,2,0.0,0,1,0,0,0,0,1,0,49,85.0,0,0,0,0,0,1,0,0,0,0,0,1
1,124,2016,January,3,12,0,2,1,0.0,0,1,0,1,0,0,1,0,0,57.75,0,1,0,0,0,1,0,0,0,0,1,0
0,39,2017,February,7,15,0,2,2,0.0,0,1,0,0,0,0,1,0,0,106.0,0,0,0,0,0,1,0,0,0,0,1,0
0,88,2016,October,41,8,2,2,2,0.0,0,1,0,0,0,0,1,0,0,132.3,0,3,0,0,0,1,0,0,0,0,1,0
1,272,2015,July,29,16,0,2,2,0.0,0,1,1,1,0,0,1,0,0,62.8,0,0,0,0,0,1,0,0,0,0,0,1
0,23,2017,January,4,28,2,2,2,0.0,0,1,0,0,0,0,1,0,0,60.94,0,1,0,0,0,1,0,0,0,0,1,0
0,20,2017,April,17,29,0,1,2,0.0,0,0,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,0,0,0,1,0
0,4,2017,April,15,9,2,0,2,0.0,0,0,0,0,0,0,1,0,0,150.0,0,2,0,0,0,1,0,0,0,0,1,0
1,159,2016,October,43,16,2,2,2,0.0,0,1,0,0,0,0,1,0,0,108.0,0,0,0,1,0,0,0,0,0,0,1,0
0,53,2015,September,36,2,2,5,2,0.0,0,0,0,0,0,0,1,0,0,66.53,0,2,0,0,0,1,0,1,0,0,1,0
1,313,2015,August,35,26,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
0,99,2016,March,12,17,0,2,2,0.0,0,0,0,0,0,0,1,0,0,67.5,0,0,0,0,0,1,0,0,0,0,1,0
1,112,2017,February,9,27,1,1,2,0.0,0,1,0,0,0,0,1,0,0,93.6,0,0,0,0,0,1,0,0,0,0,1,0
0,2,2015,October,41,4,2,4,1,0.0,0,1,0,0,0,0,0,0,0,145.0,0,1,0,1,0,0,0,0,0,0,1,0
0,8,2016,February,8,19,0,1,1,0.0,0,1,0,0,0,0,0,1,0,81.0,0,0,0,0,0,1,0,0,0,0,0,1
0,54,2016,October,41,2,2,0,2,0.0,0,1,0,0,0,0,1,0,0,118.8,0,2,0,0,0,1,0,0,0,0,1,0
1,337,2015,September,38,19,2,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
1,166,2016,November,45,1,0,3,1,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
0,1,2017,February,7,17,0,2,2,0.0,0,1,0,0,0,2,1,0,0,163.0,1,0,0,1,0,0,0,0,0,0,1,0
0,254,2016,July,28,9,0,1,2,0.0,0,1,0,0,0,0,1,0,0,106.0,0,0,0,0,0,1,0,0,0,0,1,0
0,11,2016,March,13,24,0,2,2,0.0,0,1,0,0,0,0,1,0,0,161.0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,2017,June,26,28,0,0,1,0.0,0,1,1,0,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0
1,50,2017,June,24,13,0,4,1,0.0,0,0,0,0,0,0,1,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0
0,125,2016,July,31,29,0,1,2,1.0,0,1,0,0,0,0,1,0,0,130.5,0,1,0,0,0,1,0,1,0,0,1,0
0,1,2016,June,27,26,2,0,2,0.0,0,1,0,0,0,0,1,0,0,104.2,1,1,0,1,0,0,0,0,0,0,1,0
1,277,2016,November,46,7,1,2,2,0.0,0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
0,3,2016,December,50,6,0,3,2,0.0,0,1,0,0,0,0,1,0,0,81.88,0,0,0,0,0,1,0,0,0,0,1,0
1,29,2017,June,22,3,2,1,2,0.0,0,1,0,0,0,0,1,0,0,112.67,0,0,0,0,0,1,0,0,0,0,0,1
1,290,2015,August,32,3,1,1,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,1,0,0,0
0,153,2016,July,30,23,2,2,2,0.0,0,1,0,0,0,0,1,0,0,99.45,0,1,0,0,0,1,0,0,0,0,1,0
1,74,2016,November,45,4,2,6,2,0.0,0,1,0,0,0,0,1,0,0,155.5,0,0,0,1,0,0,0,0,0,0,1,0
0,261,2017,July,27,5,0,4,3,0.0,0,1,0,0,0,0,1,0,0,139.5,0,1,0,0,0,1,0,0,0,0,1,0
1,30,2015,September,40,30,0,2,2,0.0,0,1,0,0,0,0,1,0,0,121.0,0,0,0,0,0,1,1,0,0,0,1,0
0,18,2016,December,51,11,1,0,2,0.0,0,1,0,0,0,0,1,0,0,89.0,0,0,0,0,0,1,0,0,0,0,0,1
0,18,2016,February,7,9,0,2,1,0.0,0,1,0,0,0,0,1,0,0,67.22,0,1,0,0,0,1,0,0,0,0,1,0
0,55,2016,April,15,6,0,1,2,0.0,0,1,0,0,0,0,1,0,0,104.0,0,0,0,0,0,1,0,0,0,0,0,1
1,304,2015,August,34,17,1,1,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
0,36,2017,April,15,9,2,1,2,0.0,0,0,0,0,0,0,1,0,0,120.0,0,1,0,0,0,1,0,0,0,0,1,0
1,405,2016,August,34,18,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,39,2015,August,33,14,0,2,2,0.0,0,1,0,0,0,0,1,0,0,101.5,0,0,0,0,0,1,0,0,0,0,0,1
0,346,2016,September,38,13,0,2,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,1,0,0,0,1
1,169,2016,April,17,22,2,2,2,0.0,0,1,0,0,0,0,1,0,48,106.0,0,0,0,0,0,1,0,0,0,0,0,1
0,308,2016,November,48,23,0,3,1,0.0,0,1,0,0,0,1,1,0,0,78.3,0,1,0,0,0,1,0,0,0,0,0,1
0,7,2016,November,47,15,0,3,2,0.0,0,1,0,0,0,0,1,0,0,105.0,0,1,0,1,0,0,0,0,0,0,1,0
1,168,2015,September,37,11,0,2,2,0.0,0,1,0,0,0,0,1,0,0,60.0,0,0,0,0,0,1,0,0,0,0,0,1
0,135,2017,August,31,1,0,1,3,0.0,0,1,0,0,0,0,1,0,0,211.5,1,3,0,0,0,1,0,0,0,0,1,0
1,59,2017,March,10,11,1,1,2,0.0,0,1,0,0,0,1,1,0,0,98.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,2015,August,32,6,2,5,1,0.0,0,1,0,0,0,1,0,0,0,67.0,0,0,0,1,0,0,0,0,0,0,1,0
0,8,2016,August,36,31,0,1,2,2.0,0,1,0,0,0,0,1,0,0,177.13,1,0,0,1,0,0,0,0,0,0,1,0
0,129,2017,August,34,23,0,1,2,0.0,0,0,0,0,0,0,1,0,0,125.0,0,2,0,0,0,1,0,0,0,0,1,0
0,42,2016,March,12,15,0,3,2,0.0,0,1,0,0,0,0,0,0,0,71.1,0,1,0,1,0,0,0,0,0,0,0,1
0,5,2017,June,24,17,0,1,2,0.0,0,1,0,0,0,0,0,0,0,153.0,0,0,0,1,0,0,0,0,0,0,0,1
0,56,2016,May,19,3,0,1,2,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0
1,364,2015,October,42,16,0,2,2,0.0,0,1,0,1,0,0,1,0,0,101.5,0,0,0,0,0,1,1,0,0,0,0,1
0,423,2017,July,29,22,1,1,2,0.0,0,1,0,0,0,0,1,0,0,122.4,0,1,0,0,0,1,0,0,0,0,0,1
0,7,2016,May,21,21,1,1,2,0.0,0,1,0,0,0,0,1,0,0,56.0,0,2,0,0,0,1,0,0,0,0,0,1
0,41,2016,December,53,27,1,5,2,0.0,0,1,0,0,0,1,1,0,0,70.0,0,0,0,0,0,1,0,0,0,0,0,1
0,166,2015,September,38,16,0,4,2,0.0,0,1,0,0,0,0,1,0,0,93.5,0,0,0,0,0,1,0,0,0,0,1,0
1,168,2016,April,17,22,1,2,2,0.0,0,1,0,0,0,0,1,0,77,85.0,0,0,0,0,0,1,1,0,0,0,1,0
1,47,2017,February,8,25,2,1,2,0.0,0,1,0,0,0,0,1,0,0,104.4,0,0,0,0,0,1,0,0,0,0,1,0
1,178,2016,April,18,28,0,3,1,0.0,0,1,0,1,0,0,1,0,46,110.0,0,0,0,0,0,1,1,0,0,0,1,0
1,121,2016,August,33,9,2,5,2,0.0,0,1,0,0,0,0,1,0,0,162.0,0,0,0,0,0,1,0,0,0,0,1,0
0,67,2016,November,45,1,0,4,2,0.0,0,0,0,0,0,0,1,0,0,79.2,0,1,0,0,0,1,0,0,0,0,1,0
0,31,2017,May,20,14,2,3,1,0.0,0,1,0,0,0,0,1,0,0,130.0,0,0,1,0,0,0,0,0,0,0,0,1
0,61,2015,October,41,4,2,0,2,0.0,0,1,0,0,0,0,1,0,0,91.0,0,0,0,0,0,1,0,0,0,0,0,1
0,18,2017,May,21,22,1,1,2,0.0,0,1,0,0,0,0,1,0,0,120.0,0,1,0,0,0,1,0,0,0,0,0,1
1,145,2016,August,34,17,0,2,2,2.0,0,1,0,0,0,0,0,0,0,176.0,0,1,0,1,0,0,0,0,0,0,0,1
0,13,2016,April,17,19,0,4,1,0.0,0,1,0,0,0,0,1,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
0,5,2016,January,3,15,1,2,2,0.0,0,1,0,0,0,0,1,0,0,80.3,0,2,0,0,0,1,0,0,0,0,1,0
0,20,2016,November,46,12,2,1,2,0.0,0,1,0,0,0,2,1,0,0,112.0,0,0,0,1,0,0,0,0,0,0,1,0
1,313,2015,August,35,26,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
1,17,2016,March,14,31,0,1,2,0.0,0,1,0,0,0,0,1,0,0,72.4,0,0,0,0,0,1,0,0,0,0,1,0
0,77,2017,April,17,26,0,3,2,0.0,0,0,0,0,0,0,1,0,0,108.0,0,1,0,0,0,1,0,0,0,0,1,0
1,164,2017,May,20,15,1,2,1,0.0,0,1,0,0,0,0,0,0,0,160.0,0,0,0,0,0,1,1,0,0,0,1,0
1,142,2017,January,2,8,2,2,2,0.0,0,1,0,0,0,0,1,0,0,88.4,0,2,0,0,0,1,0,0,0,0,1,0
1,256,2015,September,38,14,1,2,1,0.0,0,1,0,1,0,1,1,0,0,74.0,0,0,0,0,0,1,0,0,0,0,0,1
1,124,2015,August,32,8,2,1,2,0.0,0,1,0,0,0,0,1,0,0,94.5,0,0,0,0,0,1,0,0,0,0,0,1
0,4,2017,January,1,2,1,1,2,0.0,0,0,0,0,0,1,1,0,0,113.0,1,0,0,0,0,1,0,0,0,0,1,0
1,312,2015,August,35,25,0,4,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,6,2016,February,8,20,0,1,2,0.0,0,1,0,0,0,0,1,0,0,108.0,0,1,0,0,0,1,0,0,0,0,1,0
1,379,2015,October,44,31,1,1,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
0,108,2016,August,35,27,1,1,3,0.0,0,1,0,0,0,0,1,0,0,150.3,0,3,0,0,0,1,0,0,0,0,1,0
1,22,2017,January,2,10,0,1,1,0.0,0,1,0,0,0,0,1,0,0,89.5,0,0,0,0,0,1,0,0,0,0,1,0
0,23,2017,May,20,16,0,3,2,0.0,0,1,0,0,0,0,1,0,0,176.67,0,1,0,0,0,1,0,0,0,0,1,0
0,10,2016,June,26,23,0,1,2,0.0,0,1,0,0,0,0,1,0,0,91.0,0,1,0,0,0,1,0,0,0,0,1,0
